Timestep,Bus,P(kW),Q(kvar)
2012-07-08 04:00:00,bus_007,0.0865,0.0174
2012-07-08 04:00:00,bus_008,0.0864,0.0174
2012-07-08 04:00:00,bus_009,0.0865,0.0174
2012-07-08 04:00:00,bus_010,0.0865,0.0174
2012-07-08 04:00:00,bus_011,0.0864,0.0174
2012-07-08 04:00:00,bus_012,0.0864,0.0173
2012-07-08 04:00:00,bus_013,0.0864,0.0174
2012-07-08 04:00:00,bus_014,0.0864,0.0173
2012-07-08 04:00:00,busload_001,0.2922,0.1156
2012-07-08 04:00:00,busload_002,0.1224,0.053
2012-07-08 04:00:00,busload_003,0.072,0.0307
2012-07-08 04:00:00,busload_004,0.0394,0.0156
2012-07-08 04:00:00,busload_005,0.0575,0.0245
2012-07-08 04:00:00,busload_006,0.0156,0.0058
2012-07-08 04:00:00,busload_007,0.0119,0.0052
2012-07-08 04:00:00,busload_008,0.0199,0.01
2012-07-08 04:00:00,busload_009,0.0671,0.0228
2012-07-08 04:00:00,busload_010,0.0206,0.007
2012-07-08 04:00:00,busload_011,0.0185,0.0076
2012-07-08 04:00:00,busload_012,0.0299,0.0077
2012-07-08 04:00:00,busload_013,0.0295,0.0089
2012-07-08 04:00:00,busload_014,0.0193,0.0079
2012-07-08 04:00:00,busload_015,0.0415,0.0195
2012-07-08 04:00:00,busload_016,0.0184,0.0092
2012-07-08 04:00:00,busload_017,0.0484,0.0228
2012-07-08 04:00:00,busload_018,0.052,0.0212
2012-07-08 04:00:00,busload_019,0.0723,0.0295
2012-07-08 04:00:00,busload_020,0.0519,0.026
2012-07-08 04:00:00,busload_021,0.039,0.0117
2012-07-08 04:00:00,busload_022,0.0373,0.0112
2012-07-08 04:00:00,busload_023,0.0113,0.0046
2012-07-08 04:00:00,busload_024,0.0245,0.01
2012-07-08 04:00:00,busload_025,0.0688,0.0281
2012-07-08 04:00:00,busload_026,0.0261,0.0115
2012-07-08 04:00:00,busload_027,0.0944,0.0386
2012-07-08 04:00:00,busload_028,0.0394,0.0119
2012-07-08 04:00:00,busload_029,0.0393,0.0161
2012-07-08 04:00:00,busload_030,0.0243,0.0073
2012-07-08 04:00:00,busload_031,0.0539,0.019
2012-07-08 04:30:00,vsource,0,0
2012-07-08 04:30:00,bus_001,0.0865,0.0174
2012-07-08 04:30:00,bus_002,0.0865,0.0174
2012-07-08 04:30:00,bus_003,0.0865,0.0174
2012-07-08 04:30:00,bus_004,0.0865,0.0174
2012-07-08 04:30:00,bus_005,0.0865,0.0174
2012-07-08 04:30:00,bus_006,0.0865,0.0174
2012-07-08 04:30:00,bus_007,0.0865,0.0174
2012-07-08 04:30:00,bus_008,0.0864,0.0174
2012-07-08 04:30:00,bus_009,0.0865,0.0174
2012-07-08 04:30:00,bus_010,0.0865,0.0174
2012-07-08 04:30:00,bus_011,0.0864,0.0174
2012-07-08 04:30:00,bus_012,0.0864,0.0173
2012-07-08 04:30:00,bus_013,0.0864,0.0174
2012-07-08 04:30:00,bus_014,0.0864,0.0173
2012-07-08 04:30:00,busload_001,0.2884,0.1134
2012-07-08 04:30:00,busload_002,0.0651,0.029
2012-07-08 04:30:00,busload_003,0.0681,0.029
2012-07-08 04:30:00,busload_004,0.0462,0.0181
2012-07-08 04:30:00,busload_005,0.0443,0.0178
2012-07-08 04:30:00,busload_006,0.0256,0.0096
2012-07-08 04:30:00,busload_007,0.0331,0.0146
2012-07-08 04:30:00,busload_008,0.0199,0.01
2012-07-08 04:30:00,busload_009,0.052,0.0177
2012-07-08 04:30:00,busload_010,0.0237,0.0081
2012-07-08 04:30:00,busload_011,0.0185,0.0076
2012-07-08 04:30:00,busload_012,0.0357,0.0092
2012-07-08 04:30:00,busload_013,0.026,0.0078
2012-07-08 04:30:00,busload_014,0.029,0.0118
2012-07-08 04:30:00,busload_015,0.0299,0.0141
2012-07-08 04:30:00,busload_016,0.0191,0.0095
2012-07-08 04:30:00,busload_017,0.0435,0.0205
2012-07-08 04:30:00,busload_018,0.0544,0.0222
2012-07-08 04:30:00,busload_019,0.0602,0.0246
2012-07-08 04:30:00,busload_020,0.0545,0.0273
2012-07-08 04:30:00,busload_021,0.0425,0.0128
2012-07-08 04:30:00,busload_022,0.0248,0.0075
2012-07-08 04:30:00,busload_023,0.0113,0.0046
2012-07-08 04:30:00,busload_024,0.0479,0.0195
2012-07-08 04:30:00,busload_025,0.0661,0.027
2012-07-08 04:30:00,busload_026,0.01,0.0044
2012-07-08 04:30:00,busload_027,0.0721,0.0295
2012-07-08 04:30:00,busload_028,0.0317,0.0095
2012-07-08 04:30:00,busload_029,0.0494,0.0202
2012-07-08 04:30:00,busload_030,0.0252,0.0076
2012-07-08 04:30:00,busload_031,0.0489,0.017
2012-07-08 05:00:00,vsource,0,0
2012-07-08 05:00:00,bus_001,0.0865,0.0174
2012-07-08 05:00:00,bus_002,0.0865,0.0174
2012-07-08 05:00:00,bus_003,0.0865,0.0174
2012-07-08 05:00:00,bus_004,0.0865,0.0174
2012-07-08 05:00:00,bus_005,0.0865,0.0174
2012-07-08 05:00:00,bus_006,0.0865,0.0174
2012-07-08 05:00:00,bus_007,0.0864,0.0174
2012-07-08 05:00:00,bus_008,0.0864,0.0174
2012-07-08 05:00:00,bus_009,0.0865,0.0174
2012-07-08 05:00:00,bus_010,0.0865,0.0174
2012-07-08 05:00:00,bus_011,0.0864,0.0174
2012-07-08 05:00:00,bus_012,0.0864,0.0173
2012-07-08 05:00:00,bus_013,0.0864,0.0174
2012-07-08 05:00:00,bus_014,0.0864,0.0173
2012-07-08 05:00:00,busload_001,0.2766,0.1099
2012-07-08 05:00:00,busload_002,0.1153,0.0521
2012-07-08 05:00:00,busload_003,0.0604,0.0255
2012-07-08 05:00:00,busload_004,0.03,0.0115
2012-07-08 05:00:00,busload_005,0.0846,0.0336
2012-07-08 05:00:00,busload_006,0.025,0.0094
2012-07-08 05:00:00,busload_007,0.0195,0.0086
2012-07-08 05:00:00,busload_008,0.0194,0.0097
2012-07-08 05:00:00,busload_009,0.0588,0.02
2012-07-08 05:00:00,busload_010,0.0188,0.0064
2012-07-08 05:00:00,busload_011,0.0049,0.002
2012-07-08 05:00:00,busload_012,0.028,0.0072
2012-07-08 05:00:00,busload_013,0.0327,0.0098
2012-07-08 05:00:00,busload_014,0.0193,0.0079
2012-07-08 05:00:00,busload_015,0.054,0.0254
2012-07-08 05:00:00,busload_016,0.0122,0.0061
2012-07-08 05:00:00,busload_017,0.0314,0.0148
2012-07-08 05:00:00,busload_018,0.0487,0.0199
2012-07-08 05:00:00,busload_019,0.0751,0.0307
2012-07-08 05:00:00,busload_020,0.0545,0.0273
2012-07-08 05:00:00,busload_021,0.0331,0.01
2012-07-08 05:00:00,busload_022,0.0471,0.0142
2012-07-08 05:00:00,busload_023,0.0361,0.0147
2012-07-08 05:00:00,busload_024,0.0397,0.0162
2012-07-08 05:00:00,busload_025,0.0522,0.0213
2012-07-08 05:00:00,busload_026,0.0271,0.0119
2012-07-08 05:00:00,busload_027,0.0995,0.0407
2012-07-08 05:00:00,busload_028,0.034,0.0103
2012-07-08 05:00:00,busload_029,0.0503,0.0205
2012-07-08 05:00:00,busload_030,0.0274,0.0083
2012-07-08 05:00:00,busload_031,0.0614,0.0216
2012-07-08 05:30:00,vsource,0,0
2012-07-08 05:30:00,bus_001,0.0649,0.0131
2012-07-08 05:30:00,bus_002,0.0649,0.013
2012-07-08 05:30:00,bus_003,0.0649,0.0131
2012-07-08 05:30:00,bus_004,0.0649,0.0131
2012-07-08 05:30:00,bus_005,0.0649,0.013
2012-07-08 05:30:00,bus_006,0.0648,0.013
2012-07-08 05:30:00,bus_007,0.0648,0.013
2012-07-08 05:30:00,bus_008,0.0648,0.013
2012-07-08 05:30:00,bus_009,0.0649,0.013
2012-07-08 05:30:00,bus_010,0.0648,0.013
2012-07-08 05:30:00,bus_011,0.0648,0.013
2012-07-08 05:30:00,bus_012,0.0648,0.013
2012-07-08 05:30:00,bus_013,0.0648,0.013
2012-07-08 05:30:00,bus_014,0.0648,0.013
2012-07-08 05:30:00,busload_001,0.3954,0.1544
2012-07-08 05:30:00,busload_002,0.1399,0.0607
2012-07-08 05:30:00,busload_003,0.0853,0.0361
2012-07-08 05:30:00,busload_004,0.0777,0.0305
2012-07-08 05:30:00,busload_005,0.1112,0.0453
2012-07-08 05:30:00,busload_006,0.0135,0.0051
2012-07-08 05:30:00,busload_007,0.0246,0.0108
2012-07-08 05:30:00,busload_008,0.0194,0.0097
2012-07-08 05:30:00,busload_009,0.0294,0.01
2012-07-08 05:30:00,busload_010,0.0833,0.0283
2012-07-08 05:30:00,busload_011,0.021,0.0086
2012-07-08 05:30:00,busload_012,0.027,0.007
2012-07-08 05:30:00,busload_013,0.0251,0.0076
2012-07-08 05:30:00,busload_014,0.0166,0.0068
2012-07-08 05:30:00,busload_015,0.0154,0.0073
2012-07-08 05:30:00,busload_016,0.025,0.0125
2012-07-08 05:30:00,busload_017,0.0286,0.0135
2012-07-08 05:30:00,busload_018,0.0333,0.0136
2012-07-08 05:30:00,busload_019,0.0463,0.0189
2012-07-08 05:30:00,busload_020,0.0576,0.0289
2012-07-08 05:30:00,busload_021,0.0472,0.0142
2012-07-08 05:30:00,busload_022,0.0431,0.013
2012-07-08 05:30:00,busload_023,0.021,0.0086
2012-07-08 05:30:00,busload_024,0.0864,0.0353
2012-07-08 05:30:00,busload_025,0.0678,0.0277
2012-07-08 05:30:00,busload_026,0.0294,0.013
2012-07-08 05:30:00,busload_027,0.0446,0.0182
2012-07-08 05:30:00,busload_028,0.0346,0.0104
2012-07-08 05:30:00,busload_029,0.0494,0.0202
2012-07-08 05:30:00,busload_030,0.0378,0.0114
2012-07-08 05:30:00,busload_031,0.0504,0.0174
2012-07-08 06:00:00,vsource,0,0
2012-07-08 06:00:00,bus_001,0.0288,0.0058
2012-07-08 06:00:00,bus_002,0.0288,0.0058
2012-07-08 06:00:00,bus_003,0.0288,0.0058
2012-07-08 06:00:00,bus_004,0.0288,0.0058
2012-07-08 06:00:00,bus_005,0.0288,0.0058
2012-07-08 06:00:00,bus_006,0.0288,0.0058
2012-07-08 06:00:00,bus_007,0.0288,0.0058
2012-07-08 06:00:00,bus_008,0.0288,0.0058
2012-07-08 06:00:00,bus_009,0.0288,0.0058
2012-07-08 06:00:00,bus_010,0.0288,0.0058
2012-07-08 06:00:00,bus_011,0.0288,0.0058
2012-07-08 06:00:00,bus_012,0.0288,0.0058
2012-07-08 06:00:00,bus_013,0.0288,0.0058
2012-07-08 06:00:00,bus_014,0.0288,0.0058
2012-07-08 06:00:00,busload_001,0.3844,0.1492
2012-07-08 06:00:00,busload_002,0.2608,0.1151
2012-07-08 06:00:00,busload_003,0.0946,0.0398
2012-07-08 06:00:00,busload_004,0.0833,0.0327
2012-07-08 06:00:00,busload_005,0.0629,0.0241
2012-07-08 06:00:00,busload_006,0.0177,0.0066
2012-07-08 06:00:00,busload_007,0.028,0.0123
2012-07-08 06:00:00,busload_008,0.0222,0.0111
2012-07-08 06:00:00,busload_009,0.0686,0.0233
2012-07-08 06:00:00,busload_010,0.1073,0.0364
2012-07-08 06:00:00,busload_011,0.0132,0.0054
2012-07-08 06:00:00,busload_012,0.0313,0.0081
2012-07-08 06:00:00,busload_013,0.0228,0.0069
2012-07-08 06:00:00,busload_014,0.029,0.0118
2012-07-08 06:00:00,busload_015,0.0685,0.0322
2012-07-08 06:00:00,busload_016,0.0059,0.003
2012-07-08 06:00:00,busload_017,0.033,0.0155
2012-07-08 06:00:00,busload_018,0.0756,0.0309
2012-07-08 06:00:00,busload_019,0.0649,0.0265
2012-07-08 06:00:00,busload_020,0.0559,0.028
2012-07-08 06:00:00,busload_021,0.0462,0.0139
2012-07-08 06:00:00,busload_022,0.1476,0.0445
2012-07-08 06:00:00,busload_023,0.0113,0.0046
2012-07-08 06:00:00,busload_024,0.0275,0.0112
2012-07-08 06:00:00,busload_025,0.0474,0.0194
2012-07-08 06:00:00,busload_026,0.01,0.0044
2012-07-08 06:00:00,busload_027,0.0841,0.0344
2012-07-08 06:00:00,busload_028,0.0663,0.02
2012-07-08 06:00:00,busload_029,0.0421,0.0172
2012-07-08 06:00:00,busload_030,0.043,0.013
2012-07-08 06:00:00,busload_031,0.0567,0.02
2012-07-08 06:30:00,vsource,0,0
2012-07-08 06:30:00,bus_001,0.0,0.0
2012-07-08 06:30:00,bus_002,0.0,0.0
2012-07-08 06:30:00,bus_003,0.0004,-0.0
2012-07-08 06:30:00,bus_004,0.0,0.0
2012-07-08 06:30:00,bus_005,0.0,0.0
2012-07-08 06:30:00,bus_006,0.0,0.0
2012-07-08 06:30:00,bus_007,0.0004,-0.0
2012-07-08 06:30:00,bus_008,0.0,0.0
2012-07-08 06:30:00,bus_009,0.0,0.0
2012-07-08 06:30:00,bus_010,0.0,0.0
2012-07-08 06:30:00,bus_011,0.0004,-0.0
2012-07-08 06:30:00,bus_012,0.0,0.0
2012-07-08 06:30:00,bus_013,0.0,0.0
2012-07-08 06:30:00,bus_014,0.0,0.0
2012-07-08 06:30:00,busload_001,0.3645,0.1425
2012-07-08 06:30:00,busload_002,0.6689,0.3052
2012-07-08 06:30:00,busload_003,0.1151,0.0494
2012-07-08 06:30:00,busload_004,0.1446,0.0576
2012-07-08 06:30:00,busload_005,0.0801,0.0321
2012-07-08 06:30:00,busload_006,0.0268,0.01
2012-07-08 06:30:00,busload_007,0.0153,0.0067
2012-07-08 06:30:00,busload_008,0.0217,0.0109
2012-07-08 06:30:00,busload_009,0.037,0.0125
2012-07-08 06:30:00,busload_010,0.0429,0.0146
2012-07-08 06:30:00,busload_011,0.0136,0.0056
2012-07-08 06:30:00,busload_012,0.0304,0.0079
2012-07-08 06:30:00,busload_013,0.0243,0.0073
2012-07-08 06:30:00,busload_014,0.0207,0.0084
2012-07-08 06:30:00,busload_015,0.0164,0.0077
2012-07-08 06:30:00,busload_016,0.0289,0.0145
2012-07-08 06:30:00,busload_017,0.0732,0.0344
2012-07-08 06:30:00,busload_018,0.0593,0.0242
2012-07-08 06:30:00,busload_019,0.0667,0.0273
2012-07-08 06:30:00,busload_020,0.3508,0.1755
2012-07-08 06:30:00,busload_021,0.0509,0.0153
2012-07-08 06:30:00,busload_022,0.1046,0.0315
2012-07-08 06:30:00,busload_023,0.2252,0.0918
2012-07-08 06:30:00,busload_024,0.0193,0.0079
2012-07-08 06:30:00,busload_025,0.4641,0.1895
2012-07-08 06:30:00,busload_026,0.0237,0.0104
2012-07-08 06:30:00,busload_027,0.0703,0.0287
2012-07-08 06:30:00,busload_028,0.0591,0.0178
2012-07-08 06:30:00,busload_029,0.0649,0.0264
2012-07-08 06:30:00,busload_030,0.0291,0.0088
2012-07-08 06:30:00,busload_031,0.0428,0.0147
